Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
16411,Sale,Apartment,2002/1/25,Northpointe,850 E Wetmore Rd,300,302000,1999,26000000.0,10.45,32.285039,-110.957645,0.0,-26000000.0,0.0
16411,Sale,Apartment,2003/01/25,Northpointe,850 E Wetmore Rd,300,302000,1999,26000000.0,10.45,32.285039,-110.957645,2717000.0,2717000.0,1.0
16411,Sale,Apartment,2004/01/25,Northpointe,850 E Wetmore Rd,300,302000,1999,26000000.0,10.45,32.285039,-110.957645,2651745.4545454546,2651745.4545454546,0.9972677595628415
16411,Sale,Apartment,2005/01/25,Northpointe,850 E Wetmore Rd,300,302000,1999,26000000.0,10.45,32.285039,-110.957645,2586490.909090909,2586490.909090909,1.0027397260273974
16411,Sale,Apartment,2006/01/25,Northpointe,850 E Wetmore Rd,300,302000,1999,26000000.0,10.45,32.285039,-110.957645,2521236.3636363638,2521236.3636363638,1.0
16411,Sale,Apartment,2007/01/25,Northpointe,850 E Wetmore Rd,300,302000,1999,26000000.0,10.45,32.285039,-110.957645,2455981.8181818184,2455981.8181818184,1.0
16411,Sale,Apartment,2008/01/25,Northpointe,850 E Wetmore Rd,300,302000,1999,26000000.0,10.45,32.285039,-110.957645,2390727.272727273,2390727.272727273,0.9972677595628415
16411,Sale,Apartment,2009/01/25,Northpointe,850 E Wetmore Rd,300,302000,1999,26000000.0,10.45,32.285039,-110.957645,2325472.7272727275,2325472.7272727275,1.0027397260273974
16411,Sale,Apartment,2010/01/25,Northpointe,850 E Wetmore Rd,300,302000,1999,26000000.0,10.45,32.285039,-110.957645,2260218.181818182,2260218.181818182,1.0
16411,Sale,Apartment,2011/01/25,Northpointe,850 E Wetmore Rd,300,302000,1999,26000000.0,10.45,32.285039,-110.957645,2194963.6363636367,2194963.6363636367,1.0
16411,Sale,Apartment,2012/01/25,Northpointe,850 E Wetmore Rd,300,302000,1999,26000000.0,10.45,32.285039,-110.957645,2129709.0909090913,2129709.0909090913,0.9972677595628415
914765,Sale,Apartment,2012/9/12,NorthPointe Apartments,850 E Wetmore Rd,300,302000,1999,29750000.0,6.72,32.285039,-110.957645,1302975.409836066,30457975.409836065,0.6311475409836066
