Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
17807,Sale,Apartment,2002/11/8,Freedom Park,4880 E 29th St,336,228453,1988,11350000.0,0.0,32.1985115,-110.8888669,0.0,-11350000.0,0.0
17807,Sale,Apartment,2003/11/08,Freedom Park,4880 E 29th St,336,228453,1988,11350000.0,0.0,32.1985115,-110.8888669,793230.570409129,793230.570409129,1.0
17807,Sale,Apartment,2004/11/08,Freedom Park,4880 E 29th St,336,228453,1988,11350000.0,0.0,32.1985115,-110.8888669,815163.6363190074,815163.6363190074,1.0
17807,Sale,Apartment,2005/11/08,Freedom Park,4880 E 29th St,336,228453,1988,11350000.0,0.0,32.1985115,-110.8888669,852033.7747747371,852033.7747747371,1.0
135107,Sale,Apartment,2006/10/31,Catalina Mission,4880 E 29th St,336,227304,1988,13000000.0,7.060099999999999,32.1985115,-110.8888669,870489.3530903661,13610489.353090366,0.9780821917808219
