Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
24472,Sale,Apartment,2003/8/27,Bear Canyon,9055 E Catalina Hwy,238,232392,1996,18350000.0,6.87,32.2611943,-110.7989739,0.0,-18350000.0,0.0
24472,Sale,Apartment,2004/08/27,Bear Canyon,9055 E Catalina Hwy,238,232392,1996,18350000.0,6.87,32.2611943,-110.7989739,1260645.0,1260645.0,1.0
24472,Sale,Apartment,2005/08/27,Bear Canyon,9055 E Catalina Hwy,238,232392,1996,18350000.0,6.87,32.2611943,-110.7989739,1173897.0,1173897.0,1.0
112901,Sale,Apartment,2006/1/10,Bear Canyon,9055 E Catalina Hwy,238,231640,1996,32271000.0,3.1,32.2611943,-110.7989739,405074.695890411,32030654.69589041,0.3726027397260274
