Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
1889773,Sale,Apartment,2017/7/28,The Ledges at West Campus,2162 W Speedway Blvd,205,230284,1997,23000000.0,0.0,32.236923,-111.0122011,0.0,-23000000.0,0.0
1889773,Sale,Apartment,2018/07/28,The Ledges at West Campus,2162 W Speedway Blvd,205,230284,1997,23000000.0,0.0,32.236923,-111.0122011,1117983.478790002,1117983.478790002,1.0
1889773,Sale,Apartment,2019/07/28,The Ledges at West Campus,2162 W Speedway Blvd,205,230284,1997,23000000.0,0.0,32.236923,-111.0122011,1162138.4049510353,1162138.4049510353,1.0
1889773,Sale,Apartment,2020/07/28,The Ledges at West Campus,2162 W Speedway Blvd,205,230284,1997,23000000.0,0.0,32.236923,-111.0122011,1194811.5172078167,1194811.5172078167,1.0
1889773,Sale,Apartment,2021/07/28,The Ledges at West Campus,2162 W Speedway Blvd,205,230284,1997,23000000.0,0.0,32.236923,-111.0122011,1218541.4515977167,1218541.4515977167,1.0
3070729,Sale,Apartment,2021/9/1,The Ledges at West Campus,2162 W Speedway Blvd,205,230284,1997,33750000.0,3.8470774999999997,32.236923,-111.0122011,122688.76259237283,33197688.76259237,0.0958904109589041
