Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
111563,Sale,Apartment,2006/6/27,Tanque Verde,7671 E Tanque Verde Rd,428,297804,1979,20300000.0,5.8708773999999995,32.2518675,-110.8294652,0.0,-20300000.0,0.0
111563,Sale,Apartment,2007/06/27,Tanque Verde,7671 E Tanque Verde Rd,428,297804,1979,20300000.0,5.8708773999999995,32.2518675,-110.8294652,1191788.1121999999,1191788.1121999999,1.0
111563,Sale,Apartment,2008/06/27,Tanque Verde,7671 E Tanque Verde Rd,428,297804,1979,20300000.0,5.8708773999999995,32.2518675,-110.8294652,1119732.08415,1119732.08415,1.0
111563,Sale,Apartment,2009/06/27,Tanque Verde,7671 E Tanque Verde Rd,428,297804,1979,20300000.0,5.8708773999999995,32.2518675,-110.8294652,1047676.0561,1047676.0561,1.0
636434,Sale,Apartment,2010/3/25,Tanque Verde,7671 E Tanque Verde Rd,428,297804,1979,11400000.0,7.926,32.2518675,-110.8294652,724364.4591823288,11896364.45918233,0.7424657534246575
