Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
2082529,Sale,Apartment,2018/11/1,Paseo Del Sol,6280 S Campbell Ave,152,167200,1994,12500000.0,7.528294600000001,32.1396088,-110.9468768,0.0,-12500000.0,0.0
2082529,Sale,Apartment,2019/11/01,Paseo Del Sol,6280 S Campbell Ave,152,167200,1994,12500000.0,7.528294600000001,32.1396088,-110.9468768,941036.8250000001,941036.8250000001,1.0
2082529,Sale,Apartment,2020/11/01,Paseo Del Sol,6280 S Campbell Ave,152,167200,1994,12500000.0,7.528294600000001,32.1396088,-110.9468768,969750.474442717,969750.474442717,1.0
2082529,Sale,Apartment,2021/11/01,Paseo Del Sol,6280 S Campbell Ave,152,167200,1994,12500000.0,7.528294600000001,32.1396088,-110.9468768,990838.0455275823,990838.0455275823,1.0
3299881,Sale,Apartment,2022/3/11,Paseo Del Sol,6280 S Campbell Ave,152,167200,1994,33650000.0,0.0,32.1396088,-110.9468768,370546.2827794931,33347546.282779492,0.3561643835616438
