Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
2061534,Sale,Apartment,2018/8/22,Hacienda del Rio,4545 N Via Entrada,248,174196,1983,20600000.0,5.715,32.2891336,-110.9502304,0.0,-20600000.0,0.0
2061534,Sale,Apartment,2019/08/22,Hacienda del Rio,4545 N Via Entrada,248,174196,1983,20600000.0,5.715,32.2891336,-110.9502304,1177290.0,1177290.0,1.0
2061534,Sale,Apartment,2020/08/22,Hacienda del Rio,4545 N Via Entrada,248,174196,1983,20600000.0,5.715,32.2891336,-110.9502304,1209662.8836602604,1209662.8836602604,1.0
2533143,Sale,Apartment,2020/10/30,Entrada Apartments I,4545 N Via Entrada,248,174196,1983,38311313.4,0.0,32.2891336,-110.9502304,233318.3733743707,37778405.50537437,0.1885245901639344
