Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
2209357,Sale,Apartment,2019/9/17,Saddle Ridge Apartments,450 W Cool Dr,248,179683,1985,26000000.0,5.57,32.3538689,-110.9766872,0.0,-26000000.0,0.0
2209357,Sale,Apartment,2020/09/17,Saddle Ridge Apartments,450 W Cool Dr,248,179683,1985,26000000.0,5.57,32.3538689,-110.9766872,1448200.0000000002,1448200.0000000002,1.0
2209357,Sale,Apartment,2021/09/17,Saddle Ridge Apartments,450 W Cool Dr,248,179683,1985,26000000.0,5.57,32.3538689,-110.9766872,1482541.52663782,1482541.52663782,1.0
3217827,Sale,Apartment,2021/12/14,Saddle Ridge Apartments,450 W Cool Dr,248,179683,1985,50000000.0,0.0,32.3538689,-110.9766872,375306.402907766,49375306.40290777,0.2410958904109589
