Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
698560,Sale,Apartment,2010/8/20,Lakeside Village,8250 E Golf Links Rd,310,287370,1983,24000000.0,6.43,32.1915811,-110.8162326,0.0,-24000000.0,0.8876712328767123
698560,Sale,Apartment,2011/08/20,Lakeside Village,8250 E Golf Links Rd,310,287370,1983,24000000.0,6.43,32.1915811,-110.8162326,1543200.0,1543200.0,1.0
698560,Sale,Apartment,2012/08/20,Lakeside Village,8250 E Golf Links Rd,310,287370,1983,24000000.0,6.43,32.1915811,-110.8162326,1531310.0,1531310.0,1.0
698560,Sale,Apartment,2013/08/20,Lakeside Village,8250 E Golf Links Rd,310,287370,1983,24000000.0,6.43,32.1915811,-110.8162326,1519420.0,1519420.0,1.0
698560,Sale,Apartment,2014/08/20,Lakeside Village,8250 E Golf Links Rd,310,287370,1983,24000000.0,6.43,32.1915811,-110.8162326,1507530.0,1507530.0,1.0
698560,Sale,Apartment,2015/08/20,Lakeside Village,8250 E Golf Links Rd,310,287370,1983,24000000.0,6.43,32.1915811,-110.8162326,1495640.0,1495640.0,1.0
1525015,Sale,Apartment,2016/7/27,Lakeside Casitas Apartments,8250 E Golf Links Rd,310,287370,1983,24050000.0,6.12,32.1915811,-110.8162326,1386454.918032787,24955454.918032788,0.9344262295081968
