Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
51348,Sale,Apartment,2005/11/22,Tierra Antigua Village,1150 N El Dorado Pl,147,139503,1979,11400000.0,0.0,32.2378649,-110.8549045,0.0,-11400000.0,0.0
51348,Sale,Apartment,2006/11/22,Tierra Antigua Village,1150 N El Dorado Pl,147,139503,1979,11400000.0,0.0,32.2378649,-110.8549045,522970.79290029104,522970.79290029104,1.0
51348,Sale,Apartment,2007/11/22,Tierra Antigua Village,1150 N El Dorado Pl,147,139503,1979,11400000.0,0.0,32.2378649,-110.8549045,538522.2927944313,538522.2927944313,1.0
51348,Sale,Apartment,2008/11/22,Tierra Antigua Village,1150 N El Dorado Pl,147,139503,1979,11400000.0,0.0,32.2378649,-110.8549045,565448.4074341529,565448.4074341529,1.0
51348,Sale,Apartment,2009/11/22,Tierra Antigua Village,1150 N El Dorado Pl,147,139503,1979,11400000.0,0.0,32.2378649,-110.8549045,577150.7845696381,577150.7845696381,1.0
51348,Sale,Apartment,2010/11/22,Tierra Antigua Village,1150 N El Dorado Pl,147,139503,1979,11400000.0,0.0,32.2378649,-110.8549045,593532.0314467312,593532.0314467312,1.0
780191,Sale,Apartment,2011/7/22,El Dorado Place,1150 N El Dorado Pl,147,133605,1979,12000000.0,5.267,32.2378649,-110.8549045,401953.6314028709,12161953.63140287,0.663013698630137
