Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
12742,Sale,Apartment,2002/5/22,Boulder Canyon at La Reserve,10580 N Oracle Rd,240,243602,1995,15200000.0,7.6,32.3977092,-110.9567995,0.0,-15200000.0,0.0
12742,Sale,Apartment,2003/05/22,Boulder Canyon at La Reserve,10580 N Oracle Rd,240,243602,1995,15200000.0,7.6,32.3977092,-110.9567995,1155200.0,1155200.0,1.0
12742,Sale,Apartment,2004/05/22,Boulder Canyon at La Reserve,10580 N Oracle Rd,240,243602,1995,15200000.0,7.6,32.3977092,-110.9567995,1177712.5,1177712.5,1.0
12742,Sale,Apartment,2005/05/22,Boulder Canyon at La Reserve,10580 N Oracle Rd,240,243602,1995,15200000.0,7.6,32.3977092,-110.9567995,1200225.0,1200225.0,1.0
72914,Sale,Apartment,2005/9/13,Boulder Canyon at La Reserve,10580 N Oracle Rd,240,,1995,29300000.0,4.25,32.3977092,-110.9567995,381896.09589041094,29095896.09589041,0.31232876712328766
