Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
1674093,Sale,Apartment,2016/9/30,Springs at Silverbell Apartments,7759 N Silverbell Rd,290,234277,2002,31500000.0,0.0,32.3463823,-111.098071,0.0,-31500000.0,0.0
1674093,Sale,Apartment,2017/09/30,Springs at Silverbell Apartments,7759 N Silverbell Rd,290,234277,2002,31500000.0,0.0,32.3463823,-111.098071,2009212.4375898007,2009212.4375898007,1.0
1674093,Sale,Apartment,2018/09/30,Springs at Silverbell Apartments,7759 N Silverbell Rd,290,234277,2002,31500000.0,0.0,32.3463823,-111.098071,2074169.5496682294,2074169.5496682294,1.0
1674093,Sale,Apartment,2019/09/30,Springs at Silverbell Apartments,7759 N Silverbell Rd,290,234277,2002,31500000.0,0.0,32.3463823,-111.098071,2142139.5090714,2142139.5090714,1.0
2294187,Sale,Apartment,2020/1/6,Springs at Silverbell Apartments,7759 N Silverbell Rd,290,234277,2002,50250000.0,4.443,32.3463823,-111.098071,589129.7938726927,49834129.79387269,0.2677595628415301
