Property ID,Status,Type,Date,Property Name,Address,Units,sf,Yr Built,Price ($),Cap Rate,Latitude,Longitude,Noi,CashFlow,time_diff
24473,Sale,Apartment,2003/8/27,Harrison Park,350 N Harrison Rd,360,,1985,23875000.0,5.88,32.2254064,-110.7882218,0.0,-23875000.0,0.0
24473,Sale,Apartment,2004/08/27,Harrison Park,350 N Harrison Rd,360,,1985,23875000.0,5.88,32.2254064,-110.7882218,1403850.0,1403850.0,1.0
24473,Sale,Apartment,2005/08/27,Harrison Park,350 N Harrison Rd,360,,1985,23875000.0,5.88,32.2254064,-110.7882218,1485712.5,1485712.5,1.0
24473,Sale,Apartment,2006/08/27,Harrison Park,350 N Harrison Rd,360,,1985,23875000.0,5.88,32.2254064,-110.7882218,1567575.0,1567575.0,1.0
156210,Sale,Apartment,2006/10/26,Harrison Park,350 N Harrison Rd,360,322356,1985,29000000.0,5.97,32.2254064,-110.7882218,271140.4109589041,28691140.410958905,0.1643835616438356
